provider,origin_platform,country_code,year,chart_name,artist,chart_appearances,unique_tracks,best_rank,mean_rank,top10_appearances,top50_appearances,streams_sum,stream_observations,artist_rank
MGD,SPOTIFY,CR,2022,Top 200,Sebastian Yatra,125,3,7,65.16,41,72,1436554,125,19
MGD,SPOTIFY,CR,2022,Top 200,Lil Nas X,123,2,38,105.829268,0,18,706418,123,20
MGD,SPOTIFY,CR,2022,Top 200,ROSALÍA,100,3,48,137.05,0,2,455109,100,21
MGD,SPOTIFY,CR,2022,Top 200,Vicente Fernández,92,7,31,118.673913,0,5,480905,92,22
MGD,SPOTIFY,CR,2022,Top 200,Eminem,92,3,58,142.815217,0,0,427571,92,23
MGD,SPOTIFY,CR,2022,Top 200,Farruko,91,2,5,54.021978,2,72,1017475,91,24
MGD,SPOTIFY,CR,2022,Top 200,KAVVO,90,3,1,10.355556,61,89,1914119,90,25
MGD,SPOTIFY,CZ,2018,Top 200,Imagine Dragons,2646,55,1,69.371882,168,1248,11880742,2646,1
MGD,SPOTIFY,CZ,2018,Top 200,Ed Sheeran,2050,13,6,102.310244,20,467,6530578,2050,2
MGD,SPOTIFY,CZ,2018,Top 200,XXXTENTACION,1534,42,1,87.266623,61,443,5822466,1534,3
MGD,SPOTIFY,CZ,2018,Top 200,Post Malone,1236,24,1,60.598706,155,680,5901434,1236,4
MGD,SPOTIFY,CZ,2018,Top 200,Eminem,1179,18,2,93.807464,119,358,4746205,1179,5
MGD,SPOTIFY,CZ,2018,Top 200,Avicii,1122,31,1,81.849376,31,380,4171174,1122,6
MGD,SPOTIFY,CZ,2018,Top 200,The Chainsmokers,1060,30,1,102.500943,91,284,3937460,1060,7
MGD,SPOTIFY,CZ,2018,Top 200,Drake,867,24,1,69.937716,136,409,4072690,867,8
MGD,SPOTIFY,CZ,2018,Top 200,Queen,860,20,1,97.522093,65,275,3734336,860,9
MGD,SPOTIFY,CZ,2018,Top 200,Clean Bandit,850,10,1,81.223529,132,349,3994836,850,10
MGD,SPOTIFY,CZ,2018,Top 200,Shawn Mendes,835,25,2,109.274251,20,166,2523773,835,11
MGD,SPOTIFY,CZ,2018,Top 200,Lil Peep,833,21,7,118.039616,1,41,2214841,833,12
MGD,SPOTIFY,CZ,2018,Top 200,Dua Lipa,765,6,2,51.84183,115,392,3818089,765,13
MGD,SPOTIFY,CZ,2018,Top 200,Chinaski,673,5,67,145.380386,0,0,1412937,673,14
MGD,SPOTIFY,CZ,2018,Top 200,Axwell /\ Ingrosso,661,4,6,67.163389,23,246,2710348,661,15
MGD,SPOTIFY,CZ,2018,Top 200,Camila Cabello,656,13,1,57.768293,93,367,3200531,656,16
MGD,SPOTIFY,CZ,2018,Top 200,Linkin Park,654,4,94,166.29052,0,0,1286708,654,17
MGD,SPOTIFY,CZ,2018,Top 200,OneRepublic,653,7,11,123.410413,0,47,1624023,653,18
MGD,SPOTIFY,CZ,2018,Top 200,Twenty One Pilots,647,23,7,125.704791,2,72,1764496,647,19
MGD,SPOTIFY,CZ,2018,Top 200,Maroon 5,639,8,2,72.676056,98,258,2847432,639,20
MGD,SPOTIFY,CZ,2018,Top 200,Ektor,619,15,57,136.491115,0,0,1253219,619,21
MGD,SPOTIFY,CZ,2018,Top 200,Ariana Grande,618,23,1,57.313916,132,333,3410646,618,22
MGD,SPOTIFY,CZ,2018,Top 200,Yzomandias,573,10,2,123.797557,11,81,1554046,573,23
MGD,SPOTIFY,CZ,2018,Top 200,Bebe Rexha,536,5,14,77.240672,0,228,2088075,536,24
MGD,SPOTIFY,CZ,2018,Top 200,Lauv,524,7,37,97.624046,0,11,1494145,524,25
MGD,SPOTIFY,CZ,2019,Top 200,Billie Eilish,2119,26,1,79.86739,307,801,13092481,2119,1
MGD,SPOTIFY,CZ,2019,Top 200,Imagine Dragons,2069,9,8,80.208313,51,661,10022001,2069,2
MGD,SPOTIFY,CZ,2019,Top 200,Ed Sheeran,1977,48,1,87.556399,252,667,11688909,1977,3
MGD,SPOTIFY,CZ,2019,Top 200,Queen,1883,18,1,88.734997,85,578,8588319,1883,4
MGD,SPOTIFY,CZ,2019,Top 200,Viktor Sheen,1870,16,2,66.98877,82,1069,11889683,1870,5
MGD,SPOTIFY,CZ,2019,Top 200,Post Malone,1714,35,2,71.125438,194,762,10206325,1714,6
MGD,SPOTIFY,CZ,2019,Top 200,STEIN27,1094,6,5,130.352834,15,82,4349335,1094,7
MGD,SPOTIFY,CZ,2019,Top 200,Ariana Grande,1078,23,1,74.896104,138,429,6338975,1078,8
MGD,SPOTIFY,CZ,2019,Top 200,Dorian,943,16,13,101.21315,0,240,4443165,943,9
MGD,SPOTIFY,CZ,2019,Top 200,Shawn Mendes,794,6,2,119.745592,45,115,3245308,794,10
MGD,SPOTIFY,CZ,2019,Top 200,Avicii,748,14,5,104.75,15,151,3271691,748,11
MGD,SPOTIFY,CZ,2019,Top 200,Ellie Goulding,684,4,10,94.47076,1,144,3054242,684,12
MGD,SPOTIFY,CZ,2019,Top 200,Martin Garrix,673,9,5,111.545319,64,159,3194657,673,13
MGD,SPOTIFY,CZ,2019,Top 200,Yzomandias,666,25,1,94.527027,23,186,3490165,666,14
MGD,SPOTIFY,CZ,2019,Top 200,Ava Max,633,2,1,55.582938,115,317,4189918,633,15
MGD,SPOTIFY,CZ,2019,Top 200,Linkin Park,605,2,87,161.910744,0,0,1786904,605,16
MGD,SPOTIFY,CZ,2019,Top 200,5 Seconds of Summer,567,4,33,91.236332,0,49,2374307,567,17
MGD,SPOTIFY,CZ,2019,Top 200,Mirai,564,14,52,144.416667,0,0,1845976,564,18
MGD,SPOTIFY,CZ,2019,Top 200,Clean Bandit,549,3,17,118.785064,0,86,2016869,549,19
MGD,SPOTIFY,CZ,2019,Top 200,Chinaski,548,4,68,156.315693,0,0,1746726,548,20
MGD,SPOTIFY,CZ,2019,Top 200,Lil Nas X,528,10,2,44.198864,173,373,4381653,528,21
MGD,SPOTIFY,CZ,2019,Top 200,Lewis Capaldi,512,8,5,61.128906,195,279,3911558,512,22
MGD,SPOTIFY,CZ,2019,Top 200,Sam Smith,500,6,11,85.816,0,204,2570239,500,23
MGD,SPOTIFY,CZ,2019,Top 200,Taylor Swift,481,19,3,88.02079,28,148,2431888,481,24
MGD,SPOTIFY,CZ,2019,Top 200,Twenty One Pilots,480,13,11,119.9625,0,100,1855803,480,25
MGD,SPOTIFY,CZ,2020,Top 200,Viktor Sheen,2485,21,1,79.55493,218,950,22542646,2485,1
MGD,SPOTIFY,CZ,2020,Top 200,Nik Tendo,1440,18,1,95.281944,82,260,9334053,1440,2
MGD,SPOTIFY,CZ,2020,Top 200,Juice WRLD,1158,29,7,105.911917,32,196,6879249,1158,3
MGD,SPOTIFY,CZ,2020,Top 200,Imagine Dragons,1158,6,13,121.133851,0,5,5489335,1158,4
MGD,SPOTIFY,CZ,2020,Top 200,Billie Eilish,1108,13,1,91.049639,85,362,7254847,1108,5
MGD,SPOTIFY,CZ,2020,Top 200,STEIN27,1053,22,10,115.610636,2,159,5425959,1053,6
MGD,SPOTIFY,CZ,2020,Top 200,Ava Max,1046,12,7,101.066922,51,193,6371851,1046,7
MGD,SPOTIFY,CZ,2020,Top 200,Harry Styles,978,5,4,103.813906,109,358,6816726,978,8
MGD,SPOTIFY,CZ,2020,Top 200,Ektor,957,15,3,63.76698,79,494,7819691,957,9
MGD,SPOTIFY,CZ,2020,Top 200,Ed Sheeran,944,6,16,101.537076,0,257,5280538,944,10
MGD,SPOTIFY,CZ,2020,Top 200,Mirai,935,6,16,121.743316,0,101,4941807,935,11
MGD,SPOTIFY,CZ,2020,Top 200,CA$HANOVA BULHAR,922,25,1,116.309111,27,146,5437766,922,12
MGD,SPOTIFY,CZ,2020,Top 200,Travis Scott,898,8,15,99.648107,0,137,5167779,898,13
MGD,SPOTIFY,CZ,2020,Top 200,Dua Lipa,893,15,3,72.449048,110,443,6787858,893,14
MGD,SPOTIFY,CZ,2020,Top 200,Earth,876,11,2,101.21347,40,196,6081956,876,15
MGD,SPOTIFY,CZ,2020,Top 200,Lewis Capaldi,874,4,7,53.124714,52,630,7220359,874,16
MGD,SPOTIFY,CZ,2020,Top 200,Dorian,857,14,10,106.101517,1,178,4680670,857,17
MGD,SPOTIFY,CZ,2020,Top 200,Yzomandias,823,11,1,81.882139,125,266,7539087,823,18
MGD,SPOTIFY,CZ,2020,Top 200,Chinaski,790,4,52,140.477215,0,0,3515176,790,19
MGD,SPOTIFY,CZ,2020,Top 200,The Weeknd,734,18,1,41.084469,294,483,9345691,734,20
MGD,SPOTIFY,CZ,2020,Top 200,DIVOKEJ BILL,715,4,26,112.33007,0,34,3721016,715,21
MGD,SPOTIFY,CZ,2020,Top 200,Kabát,701,5,63,155.798859,0,0,3045307,701,22
MGD,SPOTIFY,CZ,2020,Top 200,Post Malone,664,6,10,110.0,6,174,3774128,664,23
MGD,SPOTIFY,CZ,2020,Top 200,Renne Dang,628,3,15,83.802548,0,289,4214867,628,24
MGD,SPOTIFY,CZ,2020,Top 200,Eminem,574,21,1,85.123693,85,226,4255046,574,25
MGD,SPOTIFY,CZ,2021,Top 200,Viktor Sheen,2845,27,1,88.977153,294,1101,32875225,2845,1
MGD,SPOTIFY,CZ,2021,Top 200,Yzomandias,1408,9,1,76.193892,116,460,12182181,1408,2
MGD,SPOTIFY,CZ,2021,Top 200,Imagine Dragons,1245,12,2,103.196787,32,291,9460107,1245,3
MGD,SPOTIFY,CZ,2021,Top 200,Olivia Rodrigo,1237,14,1,76.227971,223,464,12643744,1237,4
MGD,SPOTIFY,CZ,2021,Top 200,Earth,1212,10,7,100.922442,23,249,8418113,1212,5
MGD,SPOTIFY,CZ,2021,Top 200,Mirai,1147,15,6,101.074106,4,373,8437476,1147,6
MGD,SPOTIFY,CZ,2021,Top 200,The Weeknd,1030,7,3,60.842718,163,569,9666108,1030,7
MGD,SPOTIFY,CZ,2021,Top 200,Dua Lipa,1013,6,6,88.594274,59,290,7438098,1013,8
MGD,SPOTIFY,CZ,2021,Top 200,Ektor,985,12,13,103.890355,0,182,6310285,985,9
MGD,SPOTIFY,CZ,2021,Top 200,Nik Tendo,893,8,1,57.19037,151,502,10439984,893,10
MGD,SPOTIFY,CZ,2021,Top 200,Kabát,871,5,26,122.898967,0,51,5017885,871,11
MGD,SPOTIFY,CZ,2021,Top 200,Juice WRLD,861,19,16,122.300813,0,18,4713295,861,12
MGD,SPOTIFY,CZ,2021,Top 200,Lil Nas X,855,10,1,52.650292,231,578,11589539,855,13
MGD,SPOTIFY,CZ,2021,Top 200,Eminem,842,4,55,135.119952,0,0,4547647,842,14
MGD,SPOTIFY,CZ,2021,Top 200,Billie Eilish,819,26,5,108.413919,7,218,5630779,819,15
MGD,SPOTIFY,CZ,2021,Top 200,Justin Bieber,758,25,2,86.773087,62,244,5815844,758,16
MGD,SPOTIFY,CZ,2021,Top 200,Ben Cristovao,734,9,7,115.207084,17,144,4772276,734,17
MGD,SPOTIFY,CZ,2021,Top 200,DIVOKEJ BILL,714,2,26,92.428571,0,41,4569339,714,18
MGD,SPOTIFY,CZ,2021,Top 200,Ava Max,703,4,46,116.709815,0,19,4050500,703,19
MGD,SPOTIFY,CZ,2021,Top 200,Lewis Capaldi,681,2,17,85.270191,0,158,4749081,681,20
MGD,SPOTIFY,CZ,2021,Top 200,Måneskin,673,8,1,41.185736,283,467,11560477,673,21
MGD,SPOTIFY,CZ,2021,Top 200,OneRepublic,659,7,8,87.365706,20,183,5134875,659,22
MGD,SPOTIFY,CZ,2021,Top 200,Doja Cat,658,7,4,67.697568,40,292,5814084,658,23
MGD,SPOTIFY,CZ,2021,Top 200,Ed Sheeran,653,23,2,77.015314,197,328,8570634,653,24
MGD,SPOTIFY,CZ,2021,Top 200,Avicii,617,2,59,125.225284,0,0,3390333,617,25
MGD,SPOTIFY,CZ,2022,Top 200,Viktor Sheen,977,19,1,67.537359,76,439,10848588,977,1
MGD,SPOTIFY,CZ,2022,Top 200,Yzomandias,573,34,3,80.766143,24,175,5513095,573,2
MGD,SPOTIFY,CZ,2022,Top 200,Imagine Dragons,402,11,3,94.380597,68,77,3961209,402,3
MGD,SPOTIFY,CZ,2022,Top 200,Nik Tendo,357,5,3,73.621849,5,136,3363859,357,4
MGD,SPOTIFY,CZ,2022,Top 200,The Weeknd,280,23,22,99.082143,0,65,2143462,280,5
MGD,SPOTIFY,CZ,2022,Top 200,Labrinth,260,6,29,98.853846,0,43,1958753,260,6
MGD,SPOTIFY,CZ,2022,Top 200,Ektor,235,6,1,83.442553,32,64,2304050,235,7
MGD,SPOTIFY,CZ,2022,Top 200,Eminem,235,4,48,113.408511,0,3,1588076,235,8
MGD,SPOTIFY,CZ,2022,Top 200,Smack,224,7,1,60.116071,69,128,3456121,224,9
MGD,SPOTIFY,CZ,2022,Top 200,Lil Nas X,216,3,9,36.412037,12,133,2725570,216,10
MGD,SPOTIFY,CZ,2022,Top 200,OneRepublic,215,3,36,79.888372,0,20,1711613,215,11
MGD,SPOTIFY,CZ,2022,Top 200,Calin,187,14,1,35.812834,87,155,3454758,187,12
MGD,SPOTIFY,CZ,2022,Top 200,Mirai,181,4,48,108.342541,0,1,1229273,181,13
MGD,SPOTIFY,CZ,2022,Top 200,The Neighbourhood,174,3,18,64.402299,0,131,1789359,174,14
MGD,SPOTIFY,CZ,2022,Top 200,Ed Sheeran,155,5,12,26.935484,0,144,2197786,155,15
MGD,SPOTIFY,CZ,2022,Top 200,Ben Cristovao,155,4,94,146.767742,0,0,896756,155,16
MGD,SPOTIFY,CZ,2022,Top 200,Earth,151,10,36,115.887417,0,16,1028385,151,17
MGD,SPOTIFY,CZ,2022,Top 200,Doja Cat,148,3,61,117.513514,0,0,989290,148,18
MGD,SPOTIFY,CZ,2022,Top 200,Olivia Rodrigo,147,3,22,73.088435,0,71,1343656,147,19
MGD,SPOTIFY,CZ,2022,Top 200,Måneskin,144,2,30,54.527778,0,53,1354052,144,20
MGD,SPOTIFY,CZ,2022,Top 200,DIVOKEJ BILL,144,2,63,108.263889,0,0,963465,144,21
MGD,SPOTIFY,CZ,2022,Top 200,Avicii,143,2,80,130.13986,0,0,877763,143,22
MGD,SPOTIFY,CZ,2022,Top 200,Adele,140,3,12,73.628571,0,70,1423321,140,23
MGD,SPOTIFY,CZ,2022,Top 200,Kabát,113,4,49,115.318584,0,2,764376,113,24
MGD,SPOTIFY,CZ,2022,Top 200,P T K,109,3,19,128.816514,0,14,742046,109,25
MGD,SPOTIFY,DE,2018,Top 200,Capital Bra,1510,35,1,66.903311,298,778,275232514,1510,1
MGD,SPOTIFY,DE,2018,Top 200,RAF Camora,1131,7,3,97.123784,7,308,95662327,1131,2
MGD,SPOTIFY,DE,2018,Top 200,Post Malone,1124,23,3,86.715302,96,273,122570528,1124,3
MGD,SPOTIFY,DE,2018,Top 200,XXXTENTACION,1120,38,1,100.929464,18,164,101811292,1120,4
MGD,SPOTIFY,DE,2018,Top 200,"Bonez MC, RAF Camora",1035,19,1,89.225121,198,423,165084803,1035,5
MGD,SPOTIFY,DE,2018,Top 200,Drake,1029,34,1,85.402332,153,370,132227556,1029,6
MGD,SPOTIFY,DE,2018,Top 200,Imagine Dragons,997,23,16,121.608826,0,90,67707024,997,7
MGD,SPOTIFY,DE,2018,Top 200,Ed Sheeran,961,8,14,122.510926,0,111,62835309,961,8
MGD,SPOTIFY,DE,2018,Top 200,RIN,877,25,2,99.866591,50,221,91523197,877,9
MGD,SPOTIFY,DE,2018,Top 200,Summer Cem,841,28,4,83.330559,55,240,98045748,841,10
MGD,SPOTIFY,DE,2018,Top 200,Eminem,808,17,1,110.612624,79,180,76415258,808,11
MGD,SPOTIFY,DE,2018,Top 200,Kontra K,800,27,3,104.14625,27,165,71944431,800,12
MGD,SPOTIFY,DE,2018,Top 200,Ufo361,779,32,1,102.415918,30,167,67941374,779,13
MGD,SPOTIFY,DE,2018,Top 200,Bausa,747,17,1,79.891566,84,261,87163050,747,14
MGD,SPOTIFY,DE,2018,Top 200,Luciano,666,16,1,72.576577,59,292,93934970,666,15
MGD,SPOTIFY,DE,2018,Top 200,Azet,618,13,9,97.323625,3,150,53385829,618,16
MGD,SPOTIFY,DE,2018,Top 200,Ariana Grande,553,18,6,86.907776,22,205,65537213,553,17
MGD,SPOTIFY,DE,2018,Top 200,Gzuz,530,13,2,90.990566,47,177,59776449,530,18
MGD,SPOTIFY,DE,2018,Top 200,Jason Derulo,498,4,6,103.086345,22,111,42864386,498,19
MGD,SPOTIFY,DE,2018,Top 200,Axwell /\ Ingrosso,496,4,10,97.278226,1,125,39653716,496,20
MGD,SPOTIFY,DE,2018,Top 200,Veysel,481,12,3,87.744283,16,151,51954635,481,21
MGD,SPOTIFY,DE,2018,Top 200,Miami Yacine,480,6,17,126.9625,0,43,31468762,480,22
MGD,SPOTIFY,DE,2018,Top 200,Avicii,469,17,11,119.603412,0,71,32239158,469,23
MGD,SPOTIFY,DE,2018,Top 200,Bushido,459,18,1,84.494553,39,163,61809282,459,24
MGD,SPOTIFY,DE,2018,Top 200,Camila Cabello,453,7,3,85.507726,20,161,44435272,453,25
MGD,SPOTIFY,DE,2019,Top 200,Capital Bra,2262,29,1,96.295756,191,663,328185463,2262,1
MGD,SPOTIFY,DE,2019,Top 200,Apache 207,1673,18,1,75.082487,326,702,393867558,1673,2
MGD,SPOTIFY,DE,2019,Top 200,Kontra K,1357,28,3,114.12675,34,235,147159078,1357,3
MGD,SPOTIFY,DE,2019,Top 200,Billie Eilish,1203,19,2,100.359933,67,301,154941188,1203,4
MGD,SPOTIFY,DE,2019,Top 200,MERO,1164,30,1,78.271478,196,489,224618720,1164,5
MGD,SPOTIFY,DE,2019,Top 200,Post Malone,1097,32,10,93.789426,1,331,133152812,1097,6
MGD,SPOTIFY,DE,2019,Top 200,Summer Cem,1040,23,2,84.276923,103,377,169765272,1040,7
MGD,SPOTIFY,DE,2019,Top 200,Luciano,961,24,1,95.207076,57,296,126069428,961,8
MGD,SPOTIFY,DE,2019,Top 200,RIN,923,19,2,95.663055,59,245,128680745,923,9
MGD,SPOTIFY,DE,2019,Top 200,"Capital Bra, Samra",910,18,1,72.334066,142,447,190709210,910,10
MGD,SPOTIFY,DE,2019,Top 200,Bausa,892,15,9,108.484305,18,199,103544224,892,11
MGD,SPOTIFY,DE,2019,Top 200,Ed Sheeran,839,22,3,75.492253,91,356,144310210,839,12
MGD,SPOTIFY,DE,2019,Top 200,Ariana Grande,813,22,3,97.467405,56,252,103668358,813,13
MGD,SPOTIFY,DE,2019,Top 200,Juju,800,17,1,81.3175,78,317,143861658,800,14
MGD,SPOTIFY,DE,2019,Top 200,Shindy,798,23,1,88.620301,88,297,133516234,798,15
MGD,SPOTIFY,DE,2019,Top 200,Shirin David,779,18,1,80.988447,86,292,133892867,779,16
MGD,SPOTIFY,DE,2019,Top 200,Samra,681,9,1,90.017621,62,246,107493191,681,17
MGD,SPOTIFY,DE,2019,Top 200,Loredana,645,12,2,79.657364,71,259,110150361,645,18
MGD,SPOTIFY,DE,2019,Top 200,"Azet, Zuna",626,16,3,79.27476,79,238,93019382,626,19
MGD,SPOTIFY,DE,2019,Top 200,Capo,612,6,3,110.810458,25,161,73000353,612,20
MGD,SPOTIFY,DE,2019,Top 200,Fero47,608,9,2,77.116776,65,250,101721902,608,21
MGD,SPOTIFY,DE,2019,Top 200,Ava Max,601,3,2,96.299501,66,158,79695880,601,22
MGD,SPOTIFY,DE,2019,Top 200,Rammstein,585,14,8,115.868376,5,89,62337245,585,23
MGD,SPOTIFY,DE,2019,Top 200,"Bonez MC, RAF Camora",579,5,10,85.682211,3,123,65979824,579,24
MGD,SPOTIFY,DE,2019,Top 200,Dardan,573,8,3,82.516579,46,184,82936395,573,25
MGD,SPOTIFY,DE,2020,Top 200,Apache 207,3048,30,1,82.901247,365,1179,541632541,3048,1
MGD,SPOTIFY,DE,2020,Top 200,Bonez MC,1119,24,1,75.238606,167,474,213623576,1119,2
MGD,SPOTIFY,DE,2020,Top 200,Samra,1079,32,1,84.548656,135,373,181057453,1079,3
MGD,SPOTIFY,DE,2020,Top 200,Juice WRLD,1073,28,15,119.644921,0,132,105114581,1073,4
MGD,SPOTIFY,DE,2020,Top 200,Pop Smoke,1057,16,6,101.294229,23,220,121909801,1057,5
MGD,SPOTIFY,DE,2020,Top 200,Ava Max,876,16,11,102.211187,0,223,104968113,876,6
MGD,SPOTIFY,DE,2020,Top 200,Kontra K,843,28,1,117.078292,44,169,102926802,843,7
MGD,SPOTIFY,DE,2020,Top 200,Pashanim,842,7,1,86.353919,80,201,130709175,842,8
MGD,SPOTIFY,DE,2020,Top 200,Luciano,840,31,1,89.233333,92,273,137304462,840,9
MGD,SPOTIFY,DE,2020,Top 200,Billie Eilish,793,9,4,111.543506,14,149,86501796,793,10
MGD,SPOTIFY,DE,2020,Top 200,Ufo361,784,18,1,84.014031,104,291,133601562,784,11
MGD,SPOTIFY,DE,2020,Top 200,Lewis Capaldi,752,3,37,116.003989,0,19,70490973,752,12
MGD,SPOTIFY,DE,2020,Top 200,Travis Scott,750,8,18,124.701333,0,56,67357710,750,13
